#1 2     3     4  		5  		 6   		 7   		8   	 9  10 11 12  13  14  15 	16   17   18 	 19 	20 	 21 	22 23 24 25 26 27 28 29 30 31 32 33	34	 35	 36	 37
#n rc[x] rc[y] rc[z] rec[r] rec[fi] rec[z] Jcpar  Jx Jy Jz |J| Jc  U   N 	A_ax A_ay A_az B_Jx B_Jy B_Jz Bx By Bz Tx Ty Tz mx my mz Ex Ey Ez loss eJx eJy eJz
#step: 0
256	0.00257143	0.00714286	5e-07	0	0	0	0	1.0472e+09	5.8072e+09	0	5.90086e+09	2.72e+10	2.34399e-16	30	0	-2.68173e-05	0	0	0	-0.00741705	0	0	0.000404671	0	0	-4.148e+07
277	0.00257143	0.00771429	5e-07	0	0	0	0	1.6456e+09	5.6168e+09	0	5.8529e+09	2.72e+10	1.82002e-16	30	0	-2.68173e-05	0	0	0	-0.00740816	0	0	0.000413565	0	0	-4.07106e+07
298	0.00257143	0.00828571	5e-07	0	0	0	0	2.3528e+09	5.3176e+09	0	5.81485e+09	2.72e+10	1.48688e-16	30	0	-2.68173e-05	0	0	0	-0.00739499	0	0	0.000426732	0	0	-3.95682e+07
319	0.00257143	0.00885714	5e-07	0	0	0	0	3.2504e+09	4.9368e+09	0	5.91076e+09	2.72e+10	2.46897e-16	30	0	-2.68173e-05	0	0	0	-0.00736907	0	0	0.000452652	0	0	-3.79673e+07
340	0.00257143	0.00942857	5e-07	0	0	0	0	4.4336e+09	4.4336e+09	0	6.27006e+09	2.72e+10	1.53811e-15	30	0	-2.68173e-05	0	0	0	-0.00731719	0	0	0.000504529	0	0	-3.57719e+07
361	0.00257143	0.01	5e-07	0	0	0	0	6.1336e+09	3.74e+09	0	7.18392e+09	2.72e+10	1.04417e-13	30	0	-2.68173e-05	0	0	0	-0.00721204	0	0	0.000609679	0	0	-3.27527e+07
382	0.00257143	0.0105714	5e-07	0	0	0	0	8.84e+09	2.9104e+09	0	9.30677e+09	2.72e+10	3.19407e-10	30	0	-2.68173e-05	0	0	0	-0.00696633	0	0	0.000855389	0	0	-2.84745e+07
403	0.00257143	0.0111429	5e-07	0	0	0	0	1.47016e+10	1.4008e+09	0	1.47682e+10	2.72e+10	0.000525668	30	0	-2.68173e-05	0	0	0	-0.00576064	0	0	0.00206108	0	0	-2.17483e+07
424	0.00257143	0.0117143	5e-07	0	0	0	0	3.07088e+10	1.632e+08	0	3.07092e+10	2.72e+10	3.77494e+06	30	0	-2.68173e-05	0	0	0	0.00238529	0	0	0.010207	0	0	-8.77394e+06


5	0.00314286	0.000285714	5e-07	0	0	0	0	-3.094e+10	6.8e+07	0	3.09401e+10	2.72e+10	4.76138e+06	30	0	-2.23478e-05	0	0	0	0.00295453	0	0	0.0107763	0	0	-8.84e+06
26	0.00314286	0.000857143	5e-07	0	0	0	0	-1.6592e+10	9.52e+08	0	1.66193e+10	2.72e+10	0.0204436	30	0	-2.23478e-05	0	0	0	-0.00543824	0	0	0.00238349	0	0	-2.24206e+07
47	0.00314286	0.00142857	5e-07	0	0	0	0	-9.6152e+09	2.108e+09	0	9.84356e+09	2.72e+10	1.81674e-09	30	0	-2.23478e-05	0	0	0	-0.00700182	0	0	0.000819908	0	0	-2.99083e+07
68	0.00314286	0.002	5e-07	0	0	0	0	-6.8272e+09	2.7472e+09	0	7.3592e+09	2.72e+10	2.20451e-13	30	0	-2.23478e-05	0	0	0	-0.00724423	0	0	0.000577491	0	0	-3.46062e+07
